uid,guid,content,name,creationTime,isTop,referenceTime,firstCategory,secondCategory,thirdCategory,replyCount,score,nickname,userClient,productColor,productSize,plusAvailable,isMobile,days,afterDays,好评率,差评率,poorCountStr,平均分,generalCountStr,oneYear,showCount,showCountStr,好评数,generalRate,中评数,skuId,goodCountStr,poorRate,afterCount,goodRateStyle,差评数,poorRateStyle,generalRateStyle,commentCountStr,commentCount,商品id,afterCountStr,goodRate,中评率
16805472425,60538f1a35da94f79c095ddd75b0d240,买完刚到7天准时掉价，太可恶了，建议大家还是不要在这里买，本来就贵，买完就掉价,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-12 22:52:38,False,2021-12-04 21:04:20,9987,653,655,0,1,****o,4,星纱,8GB+128GB,103,10.2.6,8,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15854673958,3dec1ff1ab8ca634e5af352c8ecbea3f,小米现在系统没以前好用了，~总是闪退，很多个款都这样,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-22 23:35:53,False,2021-06-05 19:39:39,9987,653,655,1,1,****B,4,星纱,8GB+128GB,0,10.0.4,17,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16757446202,5e71dc90cb62476cf586015a57b5c3c1,手里是不错，没耳机。？？？#？买手机那又不给耳机的？,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-02 14:27:47,False,2021-11-28 02:24:36,9987,653,655,0,1,****q,4,星纱,8GB+128GB,103,10.2.4,4,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15836549537,47a183b4f3c4f07e74ce477d70f070e4,充电发烫,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-19 23:31:53,False,2021-06-18 00:31:09,9987,653,655,2,1,d***n,2,星纱,8GB+128GB,201,10.0.2,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16241579971,0e0694d622e1b3c0432d138eb3f17c24,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-02 22:57:51,False,2021-06-22 20:56:40,9987,653,655,1,1,原***丶,4,星纱,8GB+128GB,0,,72,72,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16341295528,6f8d6b58ab7522b9b53a490a5700cfac,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-21 18:54:00,False,2021-06-10 11:17:32,9987,653,655,2,1,****k,4,星纱,8GB+128GB,0,,103,103,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16522249025,698f7718012091294b8de367c3207bb2,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-26 17:44:14,False,2021-07-31 16:32:13,9987,653,655,0,1,g***h,4,星纱,8GB+128GB,201,,87,87,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16628420102,f0719eb08cf0f1d926d8c997190d776c,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-12 17:41:26,False,2021-07-16 10:20:45,9987,653,655,0,1,u***8,4,星纱,8GB+128GB,0,,119,119,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16680991116,a37a9f27f0375ed8bf02293a7373d664,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-18 18:50:17,False,2021-08-12 21:42:43,9987,653,655,0,1,****t,4,星纱,8GB+128GB,0,,98,98,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17172043497,c50111d99b4b339b481f3f5fe0ed7c7e,才三天，钢化膜就有气泡，还是原厂膜，售后还不管，#人,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-02-24 13:46:57,False,2022-02-19 19:14:57,9987,653,655,1,1,额***-,2,星纱,8GB+128GB,103,10.3.4,5,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16026504661,6f08ce08ea5282a1f46d46931569161f,昨天收到的，开始没发现问题后面玩游戏的时候发现显示屏有问题都是花的,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-22 19:29:36,False,2021-07-21 01:50:16,9987,653,655,2,1,a***1,4,星纱,8GB+128GB,0,10.0.8,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16923545659,d594dcdff470b7cafe520523979132cc,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-01-01 13:46:47,False,2021-07-31 13:55:58,9987,653,655,0,1,宁***曲,4,星纱,8GB+128GB,103,,154,154,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16999562023,e72b8ce9f842c1c7b6360dfded5e23c3,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-01-16 17:13:10,False,2021-09-07 16:04:35,9987,653,655,2,1,****1,4,星纱,8GB+128GB,201,,131,131,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17117000776,2787855743f94cefedaa02a3dc66e120,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-02-12 16:31:20,False,2021-10-17 19:00:22,9987,653,655,1,1,u***x,4,星纱,8GB+128GB,103,,118,118,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17193685615,0220ada46233327652b4392dda6a9c6f,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-03-01 16:56:03,False,2021-09-04 10:25:40,9987,653,655,1,1,****R,4,星纱,8GB+128GB,0,,178,178,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17084685337,c3cf87db4856138f99f27eecc03ea248,买给家人用的，没两天就降了一百 还不能保价，手机不错 给个差评吧！其实可以退货然后重新下单的 懒得折腾，给个差评心里平衡一下 祝京东越来越好！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-02-02 09:18:12,False,2022-01-29 08:13:48,9987,653,655,1,1,密***哥,2,星纱,8GB+128GB,201,10.3.4,4,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15973731446,3e1e4d50c634fac5035692ae06bb6b63,**，连接WIFI不显示5G信号的，还好意思说双5G待机，垃圾机退货,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-12 17:07:04,False,2021-07-09 10:03:16,9987,653,655,2,1,d***e,4,星纱,8GB+128GB,201,10.0.6,3,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16454044804,f737c678757a1e2794a941730fc18e89,同一件产品两个链接界面而且领券价格不一样差价100壹佰元，今天刚过价保期就出现领券降价链接，京&hellip;东和某&hellip;宝一个样乱来误导消费者！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-13 08:13:21,False,2021-10-05 01:35:32,9987,653,655,0,1,王***宣,4,星纱,8GB+128GB,201,10.1.6,8,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15884750944,5e7508164824fe5aa72c6f14ba21ea07,差差差,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-28 18:28:49,False,2021-06-16 18:28:36,9987,653,655,1,1,****S,4,星纱,8GB+128GB,0,10.0.5,12,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17091611054,8b7ffd592bcd5ab9185d5ce116771f7e,无关乎手机，差评仅给与京东以及京东客服，1月22号京东自营下单，2月4号收货，问客服就是配送中，永远对牛弹琴！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-02-05 15:58:46,False,2022-01-22 20:00:36,9987,653,655,1,1,阿***c,4,星纱,8GB+128GB,103,10.3.5,14,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16172696696,190bd01f8475a2ab15e60954280f61ab,花屏  用了40天,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-21 13:30:45,False,2021-07-25 19:05:53,9987,653,655,4,1,****w,2,星纱,8GB+128GB,103,10.1.0,27,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16465473763,3da0596fd8e1ce05301e22a2f2951975,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-15 14:24:50,False,2021-07-16 19:34:52,9987,653,655,0,1,禾***秝,4,星纱,8GB+128GB,203,,91,91,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16620587102,60f270af1224b58326d8c997190d776c,不给价保,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-11 16:58:50,False,2021-10-31 09:02:23,9987,653,655,0,1,琛***1,4,星纱,8GB+128GB,201,10.2.2,11,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16691323402,8a6cdc58c7fcb20fc901587b5ebb373c,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-20 13:11:24,False,2021-08-29 11:36:55,9987,653,655,0,1,****a,4,星纱,8GB+128GB,0,,83,83,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16623369693,0ffc2b34d8520d2634abaa9d6ee6b399,说好的保价双十一，10月18号买完11月1号就降价太@了，一千多的手机直接降价几百，卖家和官方客服来回推卸责任！！！！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-11 22:15:38,False,2021-10-18 12:34:24,9987,653,655,1,1,****t,4,星纱,8GB+128GB,201,10.2.2,24,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17035394944,36e767a6c44a50e8a72c6f14ba21ea07,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-01-23 13:47:44,False,2021-10-04 16:01:15,9987,653,655,1,1,****k,4,星纱,8GB+128GB,201,,111,111,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15759448471,e4095fcac357b196ad7f00a7381dc147,一个字差，预装软件太多，界面不好用，非常耗电。最后昨天买的，今天就降价了，#坑！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-04 13:40:41,False,2021-06-02 19:16:49,9987,653,655,1,1,****l,4,星纱,8GB+128GB,103,9.3.3,2,8,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16272643461,fbddaa8fe07c111c8960edf6ec0c749e,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-09-08 21:05:58,False,2021-06-09 17:53:59,9987,653,655,2,1,天***子,4,星纱,8GB+128GB,0,,91,91,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16558007280,6e84985df3d5795cf11ec1d79a7f4694,当天买的   第二天就降价    找退差价也不行    这还是后面几天评价的    有截图   不推荐在京东买   蹭亮双眼吧,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-02 10:30:48,False,2021-10-29 12:25:10,9987,653,655,0,1,****z,4,星纱,8GB+128GB,0,10.2.2,4,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
17109064191,37737a4ff760228ce828b0cbbaf86886,此用户未及时填写评价内容,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2022-02-10 17:31:42,False,2021-11-21 17:34:38,9987,653,655,1,1,****a,2,星纱,8GB+128GB,201,,81,81,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16175703221,8a191fbdbe3a95dbdfd39d8de71a761f,让人#的是竟然耳机都没有客服说是为了降低购机成本我花了一千八买了一个手机耳机都不送？,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-22 03:47:30,False,2021-08-20 23:31:26,9987,653,655,1,1,****x,4,星纱,8GB+128GB,0,10.0.10,2,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15881564233,e1e3411b782b7afb9463e351d2f073d8,屏幕也不知道什么垃圾材质做的，用了3天就这样，稍微碰到就碎了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-28 08:55:57,False,2021-06-20 09:11:48,9987,653,655,1,1,****h,4,星纱,8GB+128GB,103,10.0.5,8,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16668110006,6bd895bd90a7bee7106914e1187ec174,给差评，只为京东金融，忽悠人打白条，送新人礼，还不给~，客服反馈回来就送个20的限时优惠券，还是用不了，为了十几二十，搞了我几天,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-16 22:37:56,False,2021-11-11 08:09:31,9987,653,655,0,1,****S,4,星纱,8GB+128GB,0,10.2.2,5,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15821093588,f4040e2c0573eba1e734711d08582c35,垃圾玩意儿，是用别人用过的，然后再拿来给我，里面还有别人的照片，还有别人的手机号都没删掉，你好歹删掉了，再拿来给我，问客服，客服就说叫我退或者换，1000多手机无所谓啦！网购这么多次，买手机第一次翻车,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-17 14:07:03,False,2021-06-16 20:17:42,9987,653,655,1,1,****n,4,星纱,8GB+128GB,0,10.0.4,1,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15753062938,1d4539454fc485a4b2afe6185fa236a6,手机怎么样等用了再说，但今天登录京东网，看同一件样品，登录账号前与登录账号后标价一样，但登录账号前有优惠券但登录账号后没有优惠券了，请问这是不是大数据杀熟？,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-03 09:01:15,False,2021-05-27 23:11:38,9987,653,655,2,1,t***f,0,星纱,8GB+128GB,201,,7,138,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16761788006,f601f1ef779e43ac106914e1187ec174,刚买回去的手机，打开进入就需要密码，问客服啥情况，也没啥解释，让直接退换货。我就想不明白手机在发货之前都不带检查一下的吗，一整个无语住了,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-12-03 10:57:39,False,2021-12-01 22:37:29,9987,653,655,0,1,****b,21,星纱,8GB+128GB,0,,2,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15830682045,1e0b9592d0ee54ba9952c34403890bee,新手机用了不到一天，屏幕出现花屏，客服一直都是机器人回复，到现在用了11天，总出现过两次花屏，哎&hellip;&hellip;,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-19 00:04:13,False,2021-06-04 11:23:43,9987,653,655,1,1,潇***5,2,星纱,8GB+128GB,0,9.4.0,15,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15826376800,a611efddf27b1b1cf49ce9778440a932,蓝牙确实不好用，一言不合就断开，而且也容易闪退0找客服，客服就说有问题不满意可以换货,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-18 11:28:17,False,2021-06-16 09:42:06,9987,653,655,1,1,鲁***9,4,星纱,8GB+128GB,201,10.0.4,2,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16474451222,36eda44ffe53324ef44d1bcf92c9009f,我爸收的货，他老人家不懂这些，当时没看，我回到家仔细查找后发现缺少耳机转换器，多次申请补发，小米自营店推给京东，京东说等待，一星期了，发了个这。支持国产，但是国产商家真的坑人，请不要再说什么小米良心了，光是这一条短信，足够让我对小米彻底失望了。大家下单前好好想想吧，光是这样的服务，还说什么七天无理由退货，失望至极，至极！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-17 11:50:01,False,2021-10-01 20:37:08,9987,653,655,0,1,****e,4,星纱,8GB+128GB,0,10.1.6,16,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15804758014,2732338d9759cbe435278bfe5186ef45,一拆开发现屏幕有问题有白斑要求退货检测后说是人为损坏屏幕漏液烧主板？？？没摔没洒过水没插卡没联网拆开一发现问题马上就录像发客服要求退货了一万个问号品控有问题消费者买单？？？大家亮度调高各色背景仔细检查吧#再不买了,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-14 11:15:12,False,2021-06-01 00:24:03,9987,653,655,1,1,****k,4,星纱,8GB+128GB,201,10.0.2,13,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16048018112,7071b8399cc10d24b3101d45fc2d7bfc,垃圾手机，电池特别垃圾，反应也慢，打开应用好一会儿才出来内容，#欺骗顾客,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-07-27 17:57:50,False,2021-07-23 09:20:29,9987,653,655,1,1,****4,4,星纱,8GB+128GB,0,10.0.8,4,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16175085762,096b139891cd9eb6ef9ebbaa8ed8391b,手机无后台发热严重，屏幕亮度自动变暗，游戏帧数狂掉客服说话如同放批，这代做的真辣鸡都不如我之前的note8 想买这代的可想好了。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-21 21:56:04,False,2021-08-04 22:20:26,9987,653,655,1,1,G***剑,4,星纱,8GB+128GB,201,10.1.0,17,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
15823435116,ad82bfb1e909a8fcbf02293a7373d664,不太能理解客服的答服，手机6.1号购买，几号收到看不出来了，在与每个家人~视频时这款手机语音不能正常被对方听到，与多人试了~视频都存在这个问题，手机返回要求退换，售后检测说没有问题，是手机系统没有更新，我就奇了怪了，小米手机如果不及时更新系统，难道~视频还使用不了了，请问大家遇到这个问题了吗？,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-06-17 21:26:01,False,2021-05-31 11:29:41,9987,653,655,4,1,****m,4,星纱,8GB+128GB,0,10.0.4,17,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16067411525,68a4e78eae70d5f67de3e51a15ab81b4,真#晦气，这是送给我父亲的礼物！用了1个月零6天，主板坏了！虽然是1年保修，没花钱，我就感觉像吃了翔一样，难过的**,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-01 09:49:45,False,2021-06-20 10:39:06,9987,653,655,1,1,r***7,4,星纱,8GB+128GB,201,10.0.10,42,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16132855639,880dbd1f4be2e356957c55dcc7e0de26,新买的手机里面竟然有陌生人的照片，无语，客服啥解释没有就踢给京东了，看怎么处理吧。,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-14 08:08:09,False,2021-08-11 17:54:58,9987,653,655,1,1,u***a,4,星纱,8GB+128GB,201,10.1.0,3,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16583749398,d5dc412dc14a029db0398ad9ba2a7e49,10月28号中午购买note 10pro 8+128版本，1799元，前两天双11活动1699秒杀，保价给退了100元。没过两天在1699元基础上用券再减150，到手价降到了1549元。想问30天的意义在哪呢？为了不让消费者保价，直接发优惠券，虽然面价不变，但是到手价便宜了很多。真会玩！,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-11-05 23:39:20,False,2021-10-28 12:37:16,9987,653,655,3,1,荆***年,4,星纱,8GB+128GB,103,10.2.2,8,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16093200759,7aea76374382db47d3fe2bcfc068e009,发热不是一般的严重，经常性断网，发热#机，重启是会down在Redmilogo处，有点失望,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-08-05 15:07:57,False,2021-07-18 08:49:31,9987,653,655,1,1,v***7,4,星纱,8GB+128GB,201,10.0.10,18,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
16426071147,ffe5f51b6a63581252bee3b6ce0eb2e8,大家注意了这家是假货，机子都是翻新机别被骗了。我买个手机准备网购个东西***上登的都是别人的帐号信息，问客服人员他们回答说是工程师测试的帐号，大家想想工程师测试还网买东西不成？搞笑简直就是放屁，大家别被骗了，经过这事他们肯定有戒心了把手机的软件重新过一遍了，所以大家不要被蒙了有图为证&hellip;&hellip;,Redmi Note 10 Pro 5G 天玑1100旗舰芯 67W快充 120Hz旗舰变速金刚屏 星纱 8GB+128GB 智能手机 小米红米,2021-10-07 12:56:47,False,2021-09-29 10:28:32,9987,653,655,0,1,S***品,2,星纱,8GB+128GB,203,10.0.10,8,0,96,2,400+,5,400+,0,0,3500+,0,0.019,0,100011650795,2.2万+,0.021,0,144,0,3,3,10万+,0,100011650795,500+,0.96,2
